Code_geo,nom_projet,nom_rue,nb_unites,unites_typ,hlm_famill,hlm_pa,hlm_autres,projettype,type_prog,an_orig,an_effect,arrond,villelie,qr,localisati,aired_id,longitude,latitude,xnad83,ynad83
"2722",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"21",logement,"0","0","0",OBNL,Autres,"1987","1987",Le Plateau-Mont-Royal,,,Arrondissement / Ville liée,,-73.580753603347517,45.526078933377669,298491.999999999068677,5042909.999999999068677
"2723",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"12",logement,"0","0","0",OBNL,ACL,"2012",,Le Sud-Ouest,,,Arrondissement / Ville liée,,-73.576671630461021,45.470831338961752,298804.999999999650754,5036770.000000000000000
"2724",OBNL Augustin-Cantin,Augustin-Cantin,"6",logement,"0","0","0",OBNL,Aucun,"1989","2011",Le Sud-Ouest,,"47",Aire de diffusion,"24661125",-73.568089296952166,45.481812156411152,299477.091635499265976,5037989.693578631617129
"2725",Résidences Caldwell,Lemieux,"183",logement,"0","0","0",OBNL,Autres,"1976",,Côte-des-Neiges–Notre-Dame-de-Grâce,,"43",Aire de diffusion,"24660622",-73.636073626371697,45.490343356084800,294163.994846306974068,5038944.518799751065671
"2726",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"5",logement,"0","0","0",OBNL,Aucun,"2009","2009",Rosemont–La Petite-Patrie,,,Arrondissement / Ville liée,,-73.580408403859678,45.553344245235678,298522.000000000465661,5045939.999999999068677
"2727",Hab. pop. de Parc-Extension (HAPOPEX),Dudemaine,"39",logement,"0","0","0",OBNL,ACL,"2017",,Ahuntsic-Cartierville,,'01,Aire de diffusion,"24660571",-73.701255687346801,45.526805739881901,289079.283674806589261,5043007.300671810284257
"2728",Le quartier des générations,Gouin Est,"40",logement,"0","0","0",OBNL,ACL,"2017",,Ahuntsic-Cartierville,,'04,Aire de diffusion,"24662658",-73.661999650838837,45.568284903682489,292155.000000000058208,5047610.000000000000000
"2729",C.h. Habit-action 81,Sherbrooke Est,"60",logement,"0","0","0",Coop,ACL,"2017",,Rivière-des-Prairies–Pointe-aux-Trembles,,"54",Aire de diffusion,"24662948",-73.506664275441281,45.685571894958741,304280.898842107155360,5060631.701501438394189
"2730",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"22",logement,"0","0","0",OBNL,ACL,"2017",,Montréal-Nord,,,Arrondissement / Ville liée,,-73.630322183684484,45.603688750461295,294634.000000000232831,5051540.000000000000000
"2731",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"24",logement,"0","0","0",OBNL,ACL,"2017",,Mercier–Hochelaga-Maisonneuve,,,Arrondissement / Ville liée,,-73.533993163845579,45.575953301936586,302147.000000000174623,5048449.999999999068677
"2732",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"12",logement,"0","0","0",OBNL,ACL,"2017",,Mercier–Hochelaga-Maisonneuve,,,Arrondissement / Ville liée,,-73.533993163845579,45.575953301936586,302147.000000000174623,5048449.999999999068677
"2733",Centre de gestion communautaire du Sud-Ouest,De Courcelle,"12",logement,"0","0","0",OBNL,ACL,"2017",,Le Sud-Ouest,,"50",Aire de diffusion,"24661051",-73.589809585444215,45.473614876723033,297778.081235202436801,5037080.398191254585981
"2734",L'habitation 21,Ottawa,"103",logement,"0","0","0",OBNL,ACL,"2017",,Le Sud-Ouest,,"51",Aire de diffusion,"24663445",-73.562029837642058,45.490681489126779,299951.553241050860379,5038974.960455374792218
"2735",L'habitation 22,Bassin,"132",logement,"0","0","0",OBNL,ACL,"2017",,Le Sud-Ouest,,"51",Aire de diffusion,"24663445",-73.562029837642058,45.490681489126779,299951.553241050860379,5038974.960455374792218
"2736",Les habitations le Domaine - Gérer son quartier,De Marseille,"726",logement,"0","0","0",OBNL,Aucun,"2017","2017",Mercier–Hochelaga-Maisonneuve,,"26",Aire de diffusion,"24660108",-73.537632762648613,45.580505355572846,301863.184443239413667,5048956.005456370301545
"2737",C.h. la brise de l'île,Joseph-Morin,"9",logement,"0","0","0",Coop,ACL,"2016",,Rivière-des-Prairies–Pointe-aux-Trembles,,"52",Aire de diffusion,"24662827",-73.602624231283187,45.632742795226690,296798.758373948046938,5054765.717315280809999
"2738",C.h. la brise de l'île,Joseph-Morin,"12",logement,"0","0","0",Coop,ACL,"2016",,Rivière-des-Prairies–Pointe-aux-Trembles,,"52",Aire de diffusion,"24662827",-73.602624231283187,45.632742795226690,296798.758373948046938,5054765.717315280809999
"2739",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"49",logement,"0","0","0",OBNL,ACL,"2017",,Le Plateau-Mont-Royal,,,Arrondissement / Ville liée,,-73.580753603347517,45.526078933377669,298491.999999999068677,5042909.999999999068677
"2740",C.H. Rose-Main,Sherbrooke Est,"42",logement,"0","0","0",Coop,ACL,"2018",,Rosemont–La Petite-Patrie,,"19",Aire de diffusion,"24661778",-73.559825904038902,45.542504236768686,300128.109900921466760,5044733.931035326793790
"2741",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"26",logement,"0","0","0",OBNL,ACL,"2018",,Villeray–Saint-Michel–Parc-Extension,,,Arrondissement / Ville liée,,-73.680508739149118,45.543241749834451,290703.999999999883585,5044830.000000000000000
"2742",Résidences communautaires d'Ahuntsic,Jacques-Casault,"45",logement,"0","0","0",OBNL,ACL,"2018",,Ahuntsic-Cartierville,,"05",Aire de diffusion,"24662601",-73.627013506869488,45.553238230695293,294883.222024514165241,5045932.920580698177218
"2743",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"10",logement,"0","0","0",OBNL,ACL,"2018",,Ahuntsic-Cartierville,,,Arrondissement / Ville liée,,-73.680508739149118,45.543241749834451,290703.999999999883585,5044830.000000000000000
"2744",OMHM - Habitations Monty,Monty,"24",logement,"0","0","0",OMHM,ACL,"2014","2017",Montréal-Nord,,"61",Aire de diffusion,"24662767",-73.616910927843193,45.618300453872799,295682.535209352674428,5053162.223817317746580
"2745",Duff Court,Duff Court,"52",logement,"0","0","0",OBNL,Aucun,"2018",,Lachine,,"70",Aire de diffusion,"24663143",-73.678593706822014,45.443962685322909,290829.019482397532556,5033796.753157678991556
"2746",Duff Court,Duff Court,"52",logement,"0","0","0",OBNL,Aucun,"2018",,Lachine,,"70",Aire de diffusion,"24663143",-73.678593706822014,45.443962685322909,290829.019482397532556,5033796.753157678991556
"2747",Duff Court,Duff Court,"52",logement,"0","0","0",OBNL,Aucun,"2018",,Lachine,,"70",Aire de diffusion,"24663143",-73.678593706822014,45.443962685322909,290829.019482397532556,5033796.753157678991556
"2748",Hab. du trentenaire de la SHAPEM,1re Avenue,"45",logement,"0","0","0",OBNL,Aucun,"2018",,Rosemont–La Petite-Patrie,,"18",Aire de diffusion,"24662025",-73.574728985768459,45.545047994907208,298964.570198147965129,5045017.597559279762208
"2749",Hab. du trentenaire de la SHAPEM,Saint-Michel,"24",logement,"0","0","0",OBNL,Aucun,"2018",,Rosemont–La Petite-Patrie,,"18",Aire de diffusion,"24662025",-73.574728985768459,45.545047994907208,298964.570198147965129,5045017.597559279762208
"2750",Hab. comm. Olympia,Olympia,"61",logement,"0","0","0",OBNL,Aucun,"2018",,Ahuntsic-Cartierville,,"4",Aire de diffusion,"24662656",-73.660347519381105,45.564051750536407,292283.018203921732493,5047139.303368570283055
"2751",SOLIDES  - Woodland,Woodland,"8",logement,"0","0","0",OBNL,Aucun,"2019",,Verdun,,"66",Aire de diffusion,"24661193",-73.579377690397877,45.452549768193656,298591.405370593594853,5034738.580221327953041
"2752",Inter-loge Centre-Sud,De Lorimier,"60",logement,"0","0","0",OBNL,ACL,"2014",,Ville-Marie,,"30",Aire de diffusion,"24661871",-73.547550041489202,45.526012820204897,301085.664023354591336,5042900.580555050633848
"2753",Hab. du trentenaire de la SHAPEM,Saint-Michel,"21",logement,"0","0","0",OBNL,Aucun,"2018",,Rosemont–La Petite-Patrie,,"18",Aire de diffusion,"24662025",-73.574728985768459,45.545047994907208,298964.570198147965129,5045017.597559279762208
"2754",C.h. petits et grands,Darling,"18",logement,"0","0","0",Coop,ACL,"2015",,Mercier–Hochelaga-Maisonneuve,,"29",Aire de diffusion,"24661773",-73.551288678934398,45.544126953624499,300794.909195531508885,5044913.804217008873820
"2755",Sauvé Ouest,Yvette-Brillon,"85",logement,,,,OBNL,,"2019",,Ahuntsic-Cartierville,,"2",Aire de diffusion,"24663351",-73.656847984819166,45.532828689042894,292549.416749763826374,5043668.901715218089521
"2756",C.H. du Gorille,Molson,"28",logement,,,,Coop,ACL,"2019",,Rosemont–La Petite-Patrie,,"18",Aire de diffusion,"24662024",-73.574490217510288,45.543645779018149,298983.070499935885891,5044861.750154919922352
"2757",Coop La Joie de Rosemont,Bélanger,"55",logement,,,,Coop,ACL,"2019",,Rosemont–La Petite-Patrie,,"20",Aire de diffusion,"24661694",-73.572961990612967,45.580210395843991,299106.104171393963043,5048925.126489819958806
"2758",Coopérative de solidarité Les voisins de Viau-Robert,boulevard Viau,"197",logement,,,,Coop,ACM,"2019",,Saint-Léonard,,"62",Aire de diffusion,"24660381",-73.604629615453021,45.582641721011399,296635.140332325769123,5049198.060075101442635
"2759",Le relais des jeunes familles,boulevard Pie-IX,"41",logement,,,,OBNL,ACM,"2019",,Villeray–Saint-Michel–Parc-Extension,,"8",Aire de diffusion,"24660372",-73.611069647427584,45.575936583706962,296131.555358897312544,5048453.580561540089548
"2760",OBNL L'Habitation Complexe Nord,Saint-Patrick,"64",logement,,,,OBNL,ACM,"2019",,Le Sud-Ouest,,"47",Aire de diffusion,"24661125",-73.568089296952166,45.481812156411152,299477.091635499265976,5037989.693578631617129
"2761",Première Porte,Ranger,"78",logement,,,,OBNL,ACL,"2020",,Ahuntsic-Cartierville,,"1",Aire de diffusion,"24662492",-73.709239313459292,45.524089821622859,288454.870998640020844,5042707.072305317968130
"2762",Coopérative d'habitation Gonthier,avenue Gonthier,"36",logement,,,,Coop,ACL,"2020",,Mercier–Hochelaga-Maisonneuve,,"23",Aire de diffusion,"24660063",-73.516206776623676,45.610657224892520,303535.919778499635868,5052306.291006417945027
"2763",SOLIDES Victoria,Victoria,"39",logement,,,,OBNL,,"2021",,Lachine,,"69",Aire de diffusion,"24662214",-73.694831976702787,45.438719105964765,289557.324645506800152,5033216.987661312334239
"2764",SOLIDES 6e Avenue,6e Avenue,"6",logement,,,,OBNL,,"2021",,Verdun,,"64",Aire de diffusion,"24661173",-73.574218388194197,45.455295022093743,298995.226289778365754,5035043.273524854332209
"2765",Vivacité,Saint-Zotique Est,"6",logement,,,,OBNL,,"2021",,Rosemont–La Petite-Patrie,,"15",Aire de diffusion,"24661649",-73.601640649351296,45.540408138680121,296862.441953263827600,5044504.273190784268081
"2766",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"15",logement,,,,OBNL,ACL,"2019",,Ville-Marie,,,Arrondissement / Ville liée,,-73.555530455779092,45.509356942243564,300460.999999999941792,5041049.999999999068677
"2767",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"51",logement,,,,OBNL,ACL,"2019",,Montréal-Nord,,,Arrondissement / Ville liée,,-73.630322183684484,45.603688750461295,294634.000000000232831,5051540.000000000000000
"2768",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"39",logement,,,,OBNL,ACL,"2019",,Mercier–Hochelaga-Maisonneuve,,,Arrondissement / Ville liée,,-73.533993163845579,45.575953301936586,302147.000000000174623,5048449.999999999068677
"2769",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"16",logement,,,,OBNL,ACM,"2019",,Le Sud-Ouest,,,Arrondissement / Ville liée,,-73.576671630461021,45.470831338961752,298804.999999999650754,5036770.000000000000000
"2770",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"24",logement,"0","0","0",OBNL,ACL,"2019",,Le Plateau-Mont-Royal,,,Arrondissement / Ville liée,,-73.580753603347517,45.526078933377669,298491.999999999068677,5042909.999999999068677
"2771",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"28",logement,"0","0","0",OBNL,ACM,"2020",,Le Plateau-Mont-Royal,,,Arrondissement / Ville liée,,-73.580753603347517,45.526078933377669,298491.999999999068677,5042909.999999999068677
"2772",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"25",logement,"0","0","0",OBNL,ACL,"2019",,Ville-Marie,,,Arrondissement / Ville liée,,-73.555530455779092,45.509356942243564,300460.999999999941792,5041049.999999999068677
"2775",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"26",logement,"0","0","0",OBNL,ACL,"2019",,Mercier–Hochelaga-Maisonneuve,,,Arrondissement / Ville liée,,-73.533993163845579,45.575953301936586,302147.000000000174623,5048449.999999999068677
"2791",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"40",logement,"0","0","0",OBNL,ACL,"2020",,Mercier–Hochelaga-Maisonneuve,,,Arrondissement / Ville liée,,-73.533993163845579,45.575953301936586,302147.000000000174623,5048449.999999999068677
"2776",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"11",logement,"0","0","0",OBNL,ACL,"2019",,Villeray–Saint-Michel–Parc-Extension,,,Arrondissement / Ville liée,,-73.620310324789855,45.555738744396059,295407.000000000465661,5046210.000000000931323
"2777",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"24",logement,"0","0","0",OBNL,ACM,"2019",,Villeray–Saint-Michel–Parc-Extension,,,Arrondissement / Ville liée,,-73.620310324789855,45.555738744396059,295407.000000000465661,5046210.000000000931323
"2792",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"30",logement,"0","0","0",OBNL,ACM,"2020",,Villeray–Saint-Michel–Parc-Extension,,,Arrondissement / Ville liée,,-73.620310324789855,45.555738744396059,295407.000000000465661,5046210.000000000931323
"2778",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"12",logement,"0","0","0",OBNL,ACL,"2020",,Rivière-des-Prairies–Pointe-aux-Trembles,,,Arrondissement / Ville liée,,-73.537649124698987,45.658916014222214,301865.999999999941792,5057670.000000000000000
"2779",Pas de la Rue - Studios Mercier,Hochelaga,"19",logement,,,,OBNL,ICRL,"2021",,Mercier–Hochelaga-Maisonneuve,,"23",Aire de diffusion,"24660080",-73.521856780256471,45.597873822213685,303094.849123690102715,5050885.744473422877491
"2780",RHF - Habitations 18e avenue,18e avenue,"26",logement,"0","0","0",OBNL,ICRL,"2021",,Villeray–Saint-Michel–Parc-Extension,,"10",Aire de diffusion,"24660254",-73.598160948030298,45.565248176684896,297137.563179292890709,5047264.444797259755433
"2781",UTILE Angus - La rose des vents,Avenue du Mont-Royal E,"161",chambre,"0","0","0",OBNL,Axe 3,"2021",,Rosemont–La Petite-Patrie,,"19",Aire de diffusion,"24663401",-73.566611835513172,45.542912464704578,299598.224492764275055,5044779.715268675237894
"2782",UTILE Papineau - La note des bois,Papineau,"144",chambre,"0","0","0",OBNL,Axe 3,"2020",,Le Plateau-Mont-Royal,,"31",Aire de diffusion,"24661889",-73.565432140081029,45.529134135161833,299689.099932318553329,5043248.438067339360714
"2783",OBM - Les voisines de Lartigue,avenue Lartigue,"12",logement,"0","0","0",OBNL,ICRL,"2021",,Ville-Marie,,"30",Aire de diffusion,"24661863",-73.556697778375494,45.521213158382601,300370.718769323138986,5042367.653708429075778
"2784",Pavillon Masson / SHDM maison du père,Saint-Urbain,"54",logement,"0","0","0",OBNL,ICRL,"2021",,Le Plateau-Mont-Royal,,"35",Aire de diffusion,"24661942",-73.579108278798799,45.513803502304697,298619.179263046768028,5041545.693308260291815
"2785",OBM - Projet Avenue du Parc,Avenue du Parc,"24",logement,"0","0","0",OBNL,ICRL,"2021",,Le Plateau-Mont-Royal,,"34",Aire de diffusion,"24661418",-73.591244435375586,45.517185275280490,297671.394407004001550,5041922.517874250188470
"2786",Saint-Hubert / PAQ,Saint-Hubert,"18",logement,"0","0","0",OBNL,ICRL,"2021",,Ville-Marie,,"38",Aire de diffusion,"24661927",-73.555164409314301,45.513043905057799,300489.883309292199556,5041459.714874690398574
"2787",Vilavi - Saint-André,Saint-André,"9",logement,"0","0","0",OBNL,ICRL,"2021",,Ville-Marie,,"38",Aire de diffusion,"24661857",-73.561767902954600,45.517722521507103,299974.337720504554454,5041980.028554869815707
"2788",Vilavi - Ontario Est,Ontario Est,"18",logement,"0","0","0",OBNL,ICRL,"2021",,Ville-Marie,,"38",Aire de diffusion,"24661265",-73.564823913988619,45.514572381552128,299735.302062021859456,5041630.139322809875011
"2789",Anonyme,Sainte-Catherine Est,"14",chambre,"0","0","0",OBNL,Axe 3,"2020",,Mercier–Hochelaga-Maisonneuve,,"27",Aire de diffusion,"24661744",-73.539435693458401,45.544142636944898,301720.499947508680634,5044915.024053870700300
"2790",Maison Tangente,Adam,"6",logement,"0","0","0",OBNL,ICRL,"2021",,Mercier–Hochelaga-Maisonneuve,,"28",Aire de diffusion,"24661920",-73.531521273596283,45.548469810690889,302338.719166800845414,5045395.635502355173230
"2774",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"22",lit,"0","0","0",OBNL,Axe-3,"2020",,Ville-Marie,,,Arrondissement / Ville liée,,-73.555530455779092,45.509356942243564,300460.999999999941792,5041049.999999999068677
"2773",Projet impliquant des groupes vulnérables de la population - Données obfusquées,,"20",logement,"0","0","0",OBNL,Axe-3,"2021",,Ville-Marie,,,Arrondissement / Ville liée,,-73.555530455779092,45.509356942243564,300460.999999999941792,5041049.999999999068677
